state_name,Hour_Of_Day,Day_Of_Week,Month,Trafficway_Type,Intersection,Light_Condition,Atmospheric_conditions,num_fatalities
Ohio,2PM,Wednesday,July,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,6PM,Friday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,2PM,Friday,July,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Wednesday,June,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,9AM,Saturday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Saturday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Saturday,August,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Ohio,5PM,Thursday,August,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Ohio,6AM,Thursday,September,Principal Arterial – Other,Four-Way Intersection,Dark – Not Lighted,Clear,1
Ohio,4PM,Sunday,September,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Daylight,Clear,1
Ohio,9PM,Friday,July,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
Ohio,12PM,Monday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,2PM,Tuesday,January,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Tuesday,August,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Daylight,Clear,1
Ohio,3PM,Friday,March,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,12PM,Thursday,January,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Cloudy,1
Ohio,1PM,Thursday,December,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,11PM,Thursday,October,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,7AM,Saturday,April,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,8AM,Saturday,April,Principal Arterial – Other,Not an Intersection,Daylight,Snow,1
Ohio,5AM,Monday,October,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
Ohio,2AM,Saturday,September,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,3PM,Thursday,April,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,2AM,Saturday,April,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Ohio,6PM,Friday,September,Major Collector,T-Intersection,Daylight,Clear,1
Ohio,9PM,Friday,June,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Ohio,9PM,Sunday,August,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,4AM,Monday,September,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,Clear,1
Ohio,2AM,Saturday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,12AM,Thursday,February,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Clear,1
Ohio,10PM,Thursday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,7PM,Monday,April,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,3AM,Friday,April,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,2AM,Friday,June,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,2
Ohio,4PM,Saturday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,12AM,Tuesday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2AM,Wednesday,December,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,4PM,Monday,August,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,2AM,Sunday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2PM,Sunday,May,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,7PM,Friday,November,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,7AM,Wednesday,June,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,3PM,Saturday,November,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,8PM,Wednesday,June,Principal Arterial – Other,Not an Intersection,Dusk,Cloudy,1
Ohio,2PM,Sunday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,1AM,Monday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,3AM,Tuesday,May,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,1AM,Wednesday,June,Principal Arterial – Other,T-Intersection,Dark – Not Lighted,Clear,1
Ohio,6AM,Monday,January,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,8PM,Tuesday,March,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,5PM,Friday,June,Minor Arterial,T-Intersection,Daylight,Clear,1
Ohio,1AM,Friday,January,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,12AM,Wednesday,April,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,4AM,Thursday,January,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,12AM,Saturday,August,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,1PM,Sunday,July,Major Collector,T-Intersection,Daylight,Clear,1
Ohio,8PM,Friday,August,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,9PM,Wednesday,May,Minor Arterial,T-Intersection,Dusk,Clear,1
Ohio,4PM,Saturday,August,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,3AM,Saturday,August,Minor Arterial,Four-Way Intersection,Dark – Lighted,Cloudy,1
Ohio,6PM,Saturday,October,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,12PM,Wednesday,May,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,4PM,Friday,July,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,7PM,Saturday,October,Minor Collector,Not an Intersection,Dusk,Clear,1
Ohio,10PM,Saturday,July,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,3
Ohio,7PM,Sunday,July,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Saturday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,1AM,Wednesday,October,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2PM,Saturday,May,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Daylight,Clear,1
Ohio,4AM,Sunday,June,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2PM,Sunday,May,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,4AM,Saturday,May,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,10PM,Monday,May,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2AM,Friday,June,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,9PM,Wednesday,September,Minor Arterial,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,7PM,Wednesday,January,Minor Arterial,Four-Way Intersection,Dark – Lighted,Clear,1
Ohio,10PM,Saturday,May,Major Collector,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,4AM,Saturday,May,Minor Arterial,"Five-Point, or More",Dark – Lighted,Rain,1
Ohio,7PM,Thursday,March,Minor Arterial,Four-Way Intersection,Dark – Lighted,Rain,1
Ohio,4AM,Monday,May,Minor Arterial,T-Intersection,Dark – Lighted,Cloudy,1
Ohio,7PM,Sunday,February,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,5PM,Monday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,6PM,Friday,December,Major Collector,T-Intersection,Dark – Not Lighted,Cloudy,1
Ohio,3AM,Thursday,February,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,8PM,Saturday,February,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,1AM,Thursday,June,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Ohio,5PM,Tuesday,December,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,6PM,Thursday,November,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,10PM,Thursday,May,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Ohio,8AM,Tuesday,September,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,6AM,Thursday,December,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,4PM,Tuesday,November,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Ohio,11PM,Sunday,September,Minor Arterial,T-Intersection,Dark – Not Lighted,Clear,1
Ohio,5AM,Friday,May,Principal Arterial – Other,T-Intersection,Dark – Lighted,Clear,1
Ohio,9PM,Wednesday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,2AM,Wednesday,May,Principal Arterial – Other Freeways and Expressways,Not an Intersection,Dark – Lighted,Clear,1
Ohio,12PM,Thursday,June,Minor Collector,Not an Intersection,Daylight,Clear,1
Ohio,8PM,Sunday,April,Major Collector,Not an Intersection,Dusk,Clear,1
Ohio,1PM,Tuesday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,9PM,Sunday,May,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,7PM,Wednesday,July,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,8PM,Thursday,October,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,7PM,Wednesday,October,Major Collector,Not an Intersection,Dusk,Clear,1
Ohio,5PM,Tuesday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,6PM,Tuesday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,7PM,Saturday,November,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,3PM,Saturday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,5PM,Friday,August,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,9AM,Thursday,June,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,3PM,Thursday,June,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Ohio,1PM,Thursday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,11AM,Monday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,1AM,Monday,March,Major Collector,Not an Intersection,Dark – Not Lighted,"Fog, Smog, Smoke",1
Ohio,3PM,Wednesday,June,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Wednesday,June,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,8PM,Sunday,June,Principal Arterial – Other,Four-Way Intersection,Dusk,Clear,1
Ohio,2PM,Thursday,July,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,6PM,Sunday,May,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,7AM,Saturday,April,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,6PM,Monday,November,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,6AM,Tuesday,October,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,5AM,Monday,June,Principal Arterial – Other,Not an Intersection,Dawn,Clear,1
Ohio,3PM,Friday,August,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Friday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,8AM,Thursday,November,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,9PM,Saturday,July,Major Collector,Not an Intersection,Dark – Not Lighted,Clear,1
Ohio,3PM,Saturday,March,Major Collector,T-Intersection,Daylight,Clear,1
Ohio,4PM,Saturday,November,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,5PM,Wednesday,August,Major Collector,T-Intersection,Daylight,Clear,1
Ohio,2PM,Wednesday,August,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,6AM,Monday,February,Major Collector,Not an Intersection,Dawn,Clear,1
Ohio,9AM,Thursday,October,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,11AM,Thursday,November,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,5PM,Monday,July,Principal Arterial – Other,Not an Intersection,Daylight,Clear,1
Ohio,7PM,Sunday,June,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,2PM,Monday,June,Major Collector,Four-Way Intersection,Daylight,Clear,1
Ohio,3PM,Wednesday,October,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,3PM,Saturday,July,Major Collector,Not an Intersection,Daylight,Clear,2
Ohio,3PM,Monday,September,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,3PM,Friday,May,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,1PM,Tuesday,March,Major Collector,Not an Intersection,Daylight,Clear,1
Ohio,3PM,Thursday,February,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,9AM,Wednesday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,8PM,Wednesday,April,Principal Arterial – Other,Four-Way Intersection,Dark – Lighted,Clear,1
Ohio,2PM,Monday,July,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Ohio,8AM,Friday,November,Principal Arterial – Other,T-Intersection,Daylight,Clear,1
Ohio,2PM,Friday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Clear,1
Ohio,8AM,Thursday,March,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,6AM,Wednesday,March,Principal Arterial – Other,Not an Intersection,Dawn,Cloudy,1
Ohio,1PM,Wednesday,November,Principal Arterial – Other,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Wednesday,August,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Thursday,June,Principal Arterial – Other,T-Intersection,Daylight,Cloudy,1
Ohio,4PM,Sunday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Saturday,October,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Friday,April,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,12PM,Tuesday,November,Principal Arterial – Other,Four-Way Intersection,Daylight,Cloudy,1
Ohio,1PM,Tuesday,October,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,7PM,Saturday,June,Minor Arterial,T-Intersection,Daylight,Clear,1
Ohio,11AM,Saturday,June,Minor Arterial,Not an Intersection,Daylight,Clear,1
Ohio,11PM,Wednesday,July,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,4PM,Monday,May,Minor Arterial,T-Intersection,Daylight,Clear,1
Ohio,9PM,Thursday,August,Minor Arterial,T-Intersection,Dark – Lighted,Clear,1
Ohio,11AM,Monday,July,Minor Arterial,Four-Way Intersection,Daylight,Clear,1
Ohio,10PM,Wednesday,June,Minor Arterial,Not an Intersection,Dark – Lighted,Clear,1
Ohio,11AM,Wednesday,January,Major Collector,Not an Intersection,Daylight,Snow,1
Ohio,12AM,Tuesday,January,Principal Arterial – Other,Not an Intersection,Dark – Lighted,Snow,1
Ohio,5PM,Sunday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Snow,1
Ohio,1PM,Tuesday,December,Major Collector,Not an Intersection,Daylight,Snow,1
Ohio,6AM,Thursday,March,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,11PM,Thursday,March,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,10PM,Tuesday,February,Principal Arterial – Other,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,7PM,Sunday,December,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,6PM,Wednesday,March,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,6PM,Saturday,September,Principal Arterial – Other,Four-Way Intersection,Daylight,Rain,1
Ohio,9AM,Wednesday,February,Principal Arterial – Other,Four-Way Intersection,Daylight,Rain,1
Ohio,8AM,Thursday,May,Major Collector,Not an Intersection,Daylight,Rain,1
Ohio,11AM,Saturday,November,Major Collector,Not an Intersection,Daylight,Rain,1
Ohio,4PM,Friday,April,Major Collector,Not an Intersection,Daylight,Rain,1
Ohio,2AM,Thursday,October,Minor Arterial,Four-Way Intersection,Dark – Not Lighted,Rain,1
Ohio,10PM,Wednesday,October,Major Collector,Not an Intersection,Dark – Not Lighted,Rain,1
Ohio,2PM,Friday,April,Minor Arterial,T-Intersection,Daylight,Rain,1
Ohio,6PM,Wednesday,December,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,7AM,Saturday,July,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
Ohio,4PM,Monday,March,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,5AM,Monday,November,Minor Arterial,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,10PM,Saturday,October,Minor Arterial,T-Intersection,Dark – Lighted,Cloudy,1
Ohio,1AM,Saturday,July,Principal Arterial – Other Freeways and Expressways,Four-Way Intersection,Dark – Lighted,Cloudy,1
Ohio,5PM,Thursday,March,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Monday,August,Major Collector,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Saturday,August,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,7AM,Monday,February,Minor Collector,Not an Intersection,Dawn,Cloudy,1
Ohio,5PM,Thursday,June,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,9AM,Tuesday,July,Minor Collector,Four-Way Intersection,Daylight,Cloudy,1
Ohio,7AM,Wednesday,December,Major Collector,Not an Intersection,Dawn,Cloudy,1
Ohio,7AM,Thursday,March,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,5PM,Saturday,October,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,1PM,Wednesday,May,Major Collector,Four-Way Intersection,Daylight,Cloudy,1
Ohio,2PM,Wednesday,October,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,9AM,Thursday,August,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,4PM,Tuesday,February,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Tuesday,January,Minor Arterial,Four-Way Intersection,Daylight,Cloudy,1
Ohio,3PM,Wednesday,March,Minor Arterial,Not an Intersection,Daylight,Cloudy,1
Ohio,2PM,Thursday,July,Major Collector,Four-Way Intersection,Daylight,Cloudy,1
Ohio,8AM,Wednesday,November,Major Collector,Not an Intersection,Daylight,Cloudy,1
Ohio,6AM,Tuesday,February,Major Collector,Not an Intersection,Dark – Not Lighted,Cloudy,1
Ohio,1PM,Friday,July,Major Collector,T-Intersection,Daylight,Cloudy,1
